transaction_id,customer_id,timestamp,amount,transaction_type,location,device,merchant_category,is_suspicious
T043317,C0780,2025-10-22 18:53:12.988110,3252.75,debit,Delhi,Online,Restaurant,0
T043318,C1730,2025-10-23 13:37:12.988110,3148.0,debit,Chennai,ATM,Utilities,0
T043319,C0458,2025-10-23 22:42:12.988110,664.47,debit,Mumbai,Mobile Banking,Travel,0
T043320,C0640,2026-01-11 16:07:12.988110,4851.86,debit,Delhi,POS,Shopping,0
T043321,C1237,2025-08-31 04:24:12.988110,1535.6,debit,Mumbai,Online,Utilities,0
T043322,C0663,2025-11-27 00:44:12.988110,3079.97,debit,Mumbai,Mobile Banking,Restaurant,1
T043323,C0961,2025-10-09 06:01:12.988110,372.33,debit,Kolkata,Mobile Banking,Utilities,0
T043324,C1505,2025-12-13 22:31:12.988110,4760.14,debit,Hyderabad,Online,Fuel,0
T043325,C1920,2025-10-22 05:38:12.988110,9150.39,debit,Mumbai,Mobile Banking,Travel,0
T043326,C0180,2025-11-07 00:21:12.988110,4215.12,debit,Delhi,Online,Restaurant,1
T043327,C1853,2025-12-02 17:35:12.988110,4541.71,credit,Mumbai,POS,Travel,0
T043328,C0538,2025-11-28 08:52:12.988110,5593.68,debit,Kolkata,POS,Grocery,0
T043329,C0527,2025-09-16 17:34:12.988110,1092.87,credit,Mumbai,POS,Shopping,0
T043330,C0022,2026-01-12 13:06:12.988110,356.35,debit,Bangalore,POS,Grocery,0
T043331,C1369,2026-02-06 09:49:12.988110,9620.73,debit,Hyderabad,Mobile Banking,Fuel,0
T043332,C0577,2026-01-18 14:01:12.988110,9373.79,credit,Bangalore,Online,Electronics,0
T043333,C0763,2025-08-18 18:02:12.988110,3933.37,credit,Mumbai,ATM,Restaurant,0
T043334,C0922,2025-09-21 20:48:12.988110,1097.44,credit,Mumbai,POS,Restaurant,0
T043335,C1045,2026-01-26 16:16:12.988110,8498.03,credit,Chennai,ATM,Grocery,0
T043336,C0745,2025-12-06 14:22:12.988110,1243.88,debit,Delhi,ATM,Electronics,0
T043337,C1432,2025-09-23 13:45:12.988110,9863.37,credit,Kolkata,ATM,Shopping,0
T043338,C1511,2025-10-05 09:25:12.988110,2756.23,credit,Delhi,Online,Utilities,0
T043339,C1552,2025-11-09 04:04:12.988110,296.04,credit,Delhi,Mobile Banking,Shopping,0
T043340,C1440,2025-10-06 18:11:12.988110,8487.9,debit,Kolkata,ATM,Grocery,0
T043341,C1296,2025-11-17 13:07:12.988110,4112.04,debit,Chennai,ATM,Electronics,0
T043342,C1229,2025-10-06 21:39:12.988110,1916.25,debit,Mumbai,POS,Utilities,0
T043343,C1322,2025-08-16 12:04:12.988110,3015.91,debit,Kolkata,POS,Grocery,0
T043344,C0672,2026-02-07 15:42:12.988110,10866.56,credit,Mumbai,POS,Grocery,0
T043345,C1970,2025-10-30 17:27:12.988110,1135.48,debit,Kolkata,POS,Electronics,0
T043346,C1577,2025-09-26 18:00:12.988110,547.9,debit,Chennai,Mobile Banking,Shopping,0
T043347,C1132,2025-11-28 21:36:12.988110,7680.71,debit,Delhi,POS,Fuel,0
T043348,C0637,2025-10-31 03:33:12.988110,4860.14,debit,Hyderabad,POS,Fuel,0
T043349,C1024,2026-01-22 19:17:12.988110,10199.93,debit,Chennai,Online,Shopping,0
T043350,C0152,2025-12-16 18:56:12.988110,1880.07,credit,Kolkata,Online,Restaurant,0
T043351,C0013,2025-12-24 08:13:12.988110,4119.15,credit,Mumbai,ATM,Restaurant,0
T043352,C0715,2025-11-23 03:45:12.988110,216.74,credit,Mumbai,ATM,Fuel,0
T043353,C1103,2025-09-23 17:41:12.988110,9376.07,debit,Delhi,ATM,Travel,0
T043354,C0906,2025-09-19 17:44:12.988110,1060.92,debit,Hyderabad,POS,Restaurant,0
T043355,C1578,2025-12-25 16:31:12.988110,608.68,debit,Chennai,Online,Restaurant,0
T043356,C1193,2025-10-03 12:45:12.988110,3313.6,debit,Kolkata,Mobile Banking,Restaurant,0
T043357,C0249,2025-12-06 04:16:12.988110,6830.77,credit,Mumbai,Mobile Banking,Travel,0
T043358,C1145,2025-08-22 22:56:12.988110,1177.14,debit,Bangalore,Mobile Banking,Shopping,0
T043359,C0387,2025-10-30 02:14:12.988110,1329.42,debit,Bangalore,Mobile Banking,Electronics,1
T043360,C0439,2025-08-22 06:54:12.988110,1896.02,debit,Kolkata,POS,Grocery,0
T043361,C1296,2025-08-15 15:23:12.988110,8332.47,credit,Delhi,Online,Electronics,0
T043362,C0300,2026-01-02 09:38:12.988110,6878.84,debit,Kolkata,POS,Grocery,0
T043363,C0721,2025-10-23 19:52:12.988110,1572.56,credit,Chennai,Mobile Banking,Grocery,0
T043364,C0473,2025-08-14 21:14:12.988110,1472.75,credit,Bangalore,ATM,Utilities,0
T043365,C1182,2026-02-08 14:53:12.988110,11845.61,debit,Mumbai,Mobile Banking,Restaurant,0
T043366,C1007,2025-09-17 21:10:12.988110,4770.18,debit,Kolkata,POS,Shopping,0
T043367,C0633,2025-10-28 18:32:12.988110,1274.34,debit,Bangalore,ATM,Grocery,0
T043368,C1251,2025-11-15 11:39:12.988110,756.34,credit,Kolkata,Online,Electronics,0
T043369,C0421,2025-11-30 18:07:12.988110,342.22,credit,Bangalore,ATM,Travel,0
T043370,C0956,2026-01-21 08:03:12.988110,1414.15,debit,Bangalore,Mobile Banking,Electronics,0
T043371,C0973,2025-09-16 16:47:12.988110,6365.37,debit,Mumbai,Mobile Banking,Electronics,0
T043372,C0024,2025-09-13 14:21:12.988110,2323.34,debit,Kolkata,POS,Grocery,0
T043373,C1766,2025-09-30 14:29:12.988110,16765.78,debit,Chennai,Online,Fuel,0
T043374,C0538,2025-11-06 05:17:12.988110,1959.72,debit,Chennai,Online,Restaurant,0
T043375,C1594,2026-01-13 13:30:12.988110,813.78,credit,Mumbai,POS,Utilities,0
T043376,C0777,2025-08-20 09:34:12.988110,971.53,debit,Delhi,Online,Grocery,0
T043377,C0638,2025-10-04 02:14:12.988110,3351.59,debit,Delhi,Online,Electronics,1
T043378,C1981,2026-01-28 10:59:12.988110,13859.59,debit,Hyderabad,Online,Grocery,0
T043379,C1811,2025-11-20 23:59:12.988110,11526.94,debit,Mumbai,Online,Utilities,0
T043380,C0540,2026-02-03 23:18:12.988110,1012.52,debit,Mumbai,POS,Travel,0
T043381,C0903,2025-10-06 07:53:12.988110,7021.95,debit,Kolkata,Online,Fuel,0
T043382,C1837,2025-11-08 11:32:12.988110,6979.28,debit,Mumbai,Mobile Banking,Fuel,0
T043383,C1152,2025-12-06 17:42:12.988110,903.43,debit,Hyderabad,Mobile Banking,Electronics,0
T043384,C1118,2026-02-05 09:16:12.988110,1770.51,credit,Chennai,Online,Fuel,0
T043385,C1727,2025-11-28 21:49:12.988110,395.42,credit,Hyderabad,Online,Shopping,0
T043386,C0421,2025-12-24 04:40:12.988110,389.05,debit,Hyderabad,Online,Travel,0
T043387,C1296,2025-11-25 02:11:12.988110,2917.92,debit,Bangalore,ATM,Fuel,1
T043388,C0484,2025-08-28 05:16:12.988110,3308.48,debit,Delhi,Mobile Banking,Utilities,0
T043389,C1029,2025-11-30 15:06:12.988110,166.46,credit,Delhi,Online,Travel,0
T043390,C0157,2026-01-30 19:06:12.988110,16940.74,debit,Bangalore,POS,Shopping,0
T043391,C0052,2025-09-10 13:01:12.988110,3330.67,debit,Mumbai,POS,Travel,0
T043392,C0243,2026-02-01 02:10:12.988110,7752.08,debit,Bangalore,POS,Utilities,1
T043393,C1687,2026-02-04 02:32:12.988110,5038.36,debit,Mumbai,ATM,Shopping,1
T043394,C0774,2026-01-13 17:48:12.988110,4828.88,credit,Delhi,Online,Shopping,0
T043395,C0420,2025-12-11 20:12:12.988110,1805.8,debit,Delhi,Online,Shopping,0
T043396,C1977,2026-01-23 15:40:12.988110,10906.79,debit,Chennai,Mobile Banking,Shopping,0
T043397,C1953,2025-11-17 14:18:12.988110,1781.5,debit,Bangalore,Online,Restaurant,0
T043398,C1841,2026-01-26 23:57:12.988110,15131.92,debit,Kolkata,ATM,Shopping,0
T043399,C0425,2025-11-10 13:06:12.988110,201.07,credit,Bangalore,Online,Utilities,0
T043400,C0080,2026-01-25 11:52:12.988110,609.14,debit,Kolkata,POS,Electronics,0
T043401,C0695,2026-01-23 20:53:12.988110,6483.49,debit,Kolkata,Online,Grocery,0
T043402,C0354,2025-08-31 22:25:12.988110,4691.37,debit,Bangalore,POS,Restaurant,0
T043403,C1643,2025-10-31 07:16:12.988110,6312.68,credit,Delhi,Mobile Banking,Utilities,0
T043404,C1690,2025-11-26 04:08:12.988110,5130.74,credit,Chennai,POS,Grocery,0
T043405,C0293,2025-11-18 13:38:12.988110,3745.46,credit,Hyderabad,ATM,Utilities,0
T043406,C0717,2026-01-10 05:45:12.988110,158.42,debit,Hyderabad,POS,Utilities,0
T043407,C1140,2026-01-20 18:19:12.988110,8275.12,debit,Kolkata,Mobile Banking,Shopping,0
T043408,C0529,2025-10-25 08:01:12.988110,3568.26,debit,Mumbai,Mobile Banking,Grocery,0
T043409,C0480,2025-10-26 20:54:12.988110,559.21,credit,Delhi,POS,Restaurant,0
T043410,C1312,2026-01-25 20:16:12.988110,1068.99,debit,Delhi,POS,Utilities,0
T043411,C1692,2025-10-24 21:37:12.988110,5423.59,debit,Chennai,Online,Grocery,0
T043412,C0477,2025-08-31 18:39:12.988110,400.7,debit,Chennai,ATM,Grocery,0
T043413,C0025,2025-10-17 16:34:12.988110,10181.21,debit,Chennai,Online,Fuel,0
T043414,C0431,2026-02-09 09:37:12.988110,7820.79,credit,Hyderabad,ATM,Grocery,0
T043415,C1302,2026-01-24 02:26:12.988110,1828.72,debit,Delhi,POS,Grocery,1
T043416,C0317,2025-12-07 06:17:12.988110,10749.82,credit,Hyderabad,POS,Fuel,0
T043417,C0638,2025-12-27 17:12:12.988110,10821.78,credit,Hyderabad,POS,Travel,0
T043418,C1836,2025-10-02 11:55:12.988110,9095.93,debit,Chennai,POS,Utilities,0
T043419,C0358,2025-12-18 19:56:12.988110,1838.36,debit,Delhi,Online,Restaurant,0
T043420,C1300,2025-10-28 08:41:12.988110,5333.57,credit,Chennai,POS,Shopping,0
T043421,C1901,2025-09-15 20:19:12.988110,3002.14,debit,Chennai,Online,Fuel,0
T043422,C0690,2025-10-13 01:37:12.988110,3870.52,credit,Hyderabad,Online,Fuel,0
T043423,C0344,2025-08-22 15:25:12.988110,2635.54,debit,Delhi,Mobile Banking,Fuel,0
T043424,C1455,2026-01-05 06:55:12.988110,19.98,debit,Hyderabad,POS,Travel,0
T043425,C0559,2025-12-11 07:15:12.988110,50.13,credit,Hyderabad,POS,Shopping,0
T043426,C0712,2025-10-17 07:46:12.988110,7410.69,credit,Hyderabad,POS,Utilities,0
T043427,C0563,2026-01-09 01:07:12.988110,14629.52,debit,Bangalore,Online,Grocery,1
T043428,C0439,2025-12-10 18:36:12.988110,1304.26,debit,Hyderabad,Mobile Banking,Travel,0
T043429,C1486,2025-09-21 21:43:12.988110,3929.83,debit,Kolkata,POS,Grocery,0
T043430,C1831,2025-12-10 10:19:12.988110,1826.71,credit,Bangalore,POS,Electronics,0
T043431,C1294,2025-08-21 17:50:12.988110,3246.08,debit,Chennai,Online,Restaurant,0
T043432,C1733,2026-01-10 13:24:12.988110,628.66,credit,Delhi,Online,Fuel,0
T043433,C1455,2025-11-27 04:44:12.988110,6462.33,debit,Hyderabad,Online,Restaurant,0
T043434,C1045,2025-12-15 09:39:12.988110,3630.96,debit,Mumbai,ATM,Electronics,0
T043435,C0143,2026-01-09 00:31:12.988110,1846.08,debit,Kolkata,Online,Electronics,1
T043436,C1784,2025-11-01 13:18:12.988110,5446.81,debit,Kolkata,Mobile Banking,Electronics,0
T043437,C0868,2026-01-28 05:48:12.988110,3579.46,debit,Mumbai,POS,Fuel,0
T043438,C0353,2025-09-03 00:20:12.988110,2589.95,debit,Kolkata,ATM,Fuel,1
T043439,C1489,2025-11-04 06:45:12.988110,3809.22,credit,Kolkata,Online,Fuel,0
T043440,C1017,2025-12-19 21:38:12.988110,15360.61,debit,Kolkata,Online,Restaurant,0
T043441,C0468,2026-01-12 10:46:12.988110,358.99,debit,Mumbai,Mobile Banking,Grocery,0
T043442,C1537,2026-01-30 00:47:12.988110,12883.75,credit,Hyderabad,Online,Utilities,0
T043443,C1488,2025-12-18 03:20:12.988110,675.28,credit,Kolkata,Online,Grocery,0
T043444,C0877,2025-12-09 03:27:12.988110,1155.7,debit,Chennai,Online,Shopping,0
T043445,C1874,2025-09-18 13:14:12.988110,19359.34,debit,Delhi,POS,Electronics,0
T043446,C1418,2025-11-20 15:20:12.988110,8304.86,debit,Delhi,ATM,Restaurant,0
T043447,C0919,2025-11-29 07:44:12.988110,2167.12,debit,Delhi,POS,Utilities,0
T043448,C1810,2025-12-23 22:58:12.988110,2593.63,debit,Hyderabad,ATM,Utilities,0
T043449,C1777,2026-01-29 23:48:12.988110,1777.06,debit,Bangalore,Online,Restaurant,0
T043450,C1082,2025-10-17 22:21:12.988110,1275.56,debit,Kolkata,Online,Restaurant,0
T043451,C1150,2025-11-03 15:18:12.988110,314.04,debit,Mumbai,POS,Grocery,0
T043452,C0841,2025-08-27 10:42:12.988110,171.25,debit,Hyderabad,Online,Restaurant,0
T043453,C0878,2026-01-05 14:12:12.988110,3481.74,credit,Kolkata,Online,Shopping,0
T043454,C1485,2025-11-02 17:06:12.988110,3776.24,debit,Bangalore,Mobile Banking,Electronics,0
T043455,C0052,2025-08-22 11:27:12.988110,7168.24,debit,Kolkata,Mobile Banking,Restaurant,0
T043456,C1012,2025-11-02 01:38:12.988110,499.8,debit,Delhi,Online,Shopping,1
T043457,C1759,2025-10-21 19:51:12.988110,3615.07,credit,Kolkata,POS,Restaurant,0
T043458,C0814,2026-02-08 13:57:12.988110,12915.53,debit,Hyderabad,POS,Electronics,0
T043459,C1899,2025-08-20 02:09:12.988110,9575.04,debit,Delhi,POS,Fuel,1
T043460,C0269,2025-10-19 19:31:12.988110,3823.96,debit,Mumbai,Mobile Banking,Utilities,0
T043461,C0096,2026-01-14 02:26:12.988110,717.24,credit,Mumbai,ATM,Fuel,0
T043462,C0273,2026-01-28 01:31:12.988110,848.31,debit,Chennai,Online,Restaurant,1
T043463,C1347,2025-09-30 08:20:12.988110,3244.1,debit,Mumbai,Online,Fuel,0
T043464,C1597,2026-01-05 20:39:12.988110,4803.23,debit,Mumbai,Mobile Banking,Grocery,0
T043465,C1857,2025-08-27 15:05:12.988110,19225.82,debit,Kolkata,Online,Shopping,0
T043466,C1717,2026-01-25 19:25:12.988110,8897.95,debit,Mumbai,Mobile Banking,Utilities,0
T043467,C0133,2025-12-09 19:35:12.988110,2675.32,debit,Mumbai,Mobile Banking,Shopping,0
T043468,C0928,2026-01-30 10:33:12.988110,2155.2,credit,Bangalore,Online,Fuel,0
T043469,C0089,2026-01-07 15:20:12.988110,67.89,debit,Kolkata,Online,Grocery,0
T043470,C0685,2026-01-02 18:30:12.988110,38.73,debit,Kolkata,ATM,Travel,0
T043471,C0824,2025-12-17 21:34:12.988110,3216.45,debit,Bangalore,ATM,Electronics,0
T043472,C0005,2025-09-17 18:15:12.988110,359.02,debit,Kolkata,Mobile Banking,Grocery,0
T043473,C0357,2025-12-01 00:53:12.988110,850.15,debit,Mumbai,Online,Shopping,1
T043474,C1367,2026-02-05 17:50:12.988110,19655.63,debit,Delhi,POS,Shopping,0
T043475,C0204,2026-01-04 00:45:12.988110,6315.85,debit,Bangalore,Mobile Banking,Travel,1
T043476,C1698,2025-10-01 14:11:12.988110,3009.69,credit,Bangalore,Mobile Banking,Fuel,0
T043477,C1597,2025-12-31 02:17:12.988110,9755.51,credit,Delhi,POS,Restaurant,0
T043478,C0471,2025-11-08 04:12:12.988110,976.52,credit,Chennai,Online,Fuel,0
T043479,C0464,2026-01-21 15:04:12.988110,2465.89,debit,Chennai,Online,Restaurant,0
T043480,C0497,2025-12-21 16:25:12.988110,1746.02,credit,Kolkata,Online,Electronics,0
T043481,C0702,2025-09-28 02:12:12.988110,26977.74,credit,Kolkata,Online,Fuel,0
T043482,C0837,2026-01-06 01:07:12.988110,11568.41,debit,Mumbai,Mobile Banking,Grocery,1
T043483,C0063,2025-12-25 22:04:12.988110,3733.62,debit,Delhi,ATM,Travel,0
T043484,C1580,2025-10-04 10:36:12.988110,2758.58,debit,Bangalore,Mobile Banking,Restaurant,0
T043485,C0239,2025-10-08 10:54:12.988110,31354.84,debit,Delhi,Online,Utilities,0
T043486,C0540,2026-01-16 06:46:12.988110,1155.44,credit,Mumbai,POS,Travel,0
T043487,C0198,2026-01-22 08:07:12.988110,2620.27,debit,Bangalore,Online,Electronics,0
T043488,C0781,2025-08-17 02:36:12.988110,6219.96,debit,Bangalore,Online,Shopping,1
T043489,C1707,2025-10-27 16:02:12.988110,6084.17,debit,Hyderabad,POS,Restaurant,0
T043490,C0030,2025-12-16 10:21:12.988110,4269.45,debit,Bangalore,Online,Fuel,0
T043491,C0666,2026-01-02 07:37:12.988110,15171.3,credit,Mumbai,ATM,Electronics,0
T043492,C1233,2026-01-11 19:40:12.988110,1416.91,debit,Delhi,ATM,Restaurant,0
T043493,C1087,2025-08-18 03:43:12.988110,4203.93,debit,Chennai,POS,Fuel,0
T043494,C1865,2025-11-10 05:12:12.988110,8316.25,credit,Bangalore,Online,Grocery,0
T043495,C1081,2025-08-29 10:10:12.988110,1322.84,credit,Delhi,Mobile Banking,Restaurant,0
T043496,C1856,2026-01-17 15:16:12.988110,10245.48,credit,Chennai,Online,Grocery,0
T043497,C1744,2026-02-07 17:24:12.988110,5096.16,debit,Chennai,POS,Travel,0
T043498,C1457,2025-12-02 09:37:12.988110,2398.82,credit,Chennai,Online,Fuel,0
T043499,C1332,2026-01-04 09:34:12.988110,5216.25,debit,Chennai,ATM,Shopping,0
T043500,C1599,2026-01-23 14:31:12.988110,13159.77,debit,Bangalore,ATM,Fuel,0
T043501,C1784,2025-10-04 08:15:12.988110,22187.97,debit,Kolkata,ATM,Travel,0
T043502,C1490,2025-08-15 05:42:12.988110,1652.49,debit,Delhi,Mobile Banking,Electronics,0
T043503,C1677,2025-12-31 04:02:12.988110,11988.56,debit,Hyderabad,Mobile Banking,Electronics,0
T043504,C1629,2025-08-30 21:40:12.988110,196.75,credit,Hyderabad,Mobile Banking,Fuel,0
T043505,C1131,2025-10-13 13:48:12.988110,36.5,credit,Bangalore,Mobile Banking,Restaurant,0
T043506,C1901,2025-10-19 22:51:12.988110,4601.7,debit,Chennai,Mobile Banking,Utilities,0
T043507,C0600,2026-02-06 04:24:12.988110,3285.48,credit,Hyderabad,Online,Electronics,0
T043508,C1018,2025-10-30 15:28:12.988110,3166.69,credit,Hyderabad,ATM,Shopping,0
T043509,C1325,2025-08-17 12:25:12.988110,1333.3,credit,Bangalore,POS,Electronics,0
T043510,C0620,2025-09-07 19:18:12.988110,4549.82,credit,Hyderabad,ATM,Utilities,0
T043511,C1070,2025-08-22 00:18:12.988110,85.44,credit,Bangalore,ATM,Utilities,0
T043512,C0077,2025-09-01 10:29:12.988110,2844.15,debit,Delhi,ATM,Restaurant,0
T043513,C0729,2025-12-21 17:09:12.988110,2285.93,credit,Chennai,ATM,Fuel,0
T043514,C1193,2025-12-25 10:22:12.988110,1072.49,debit,Kolkata,ATM,Shopping,0
T043515,C0814,2025-08-18 02:39:12.988110,3574.35,credit,Kolkata,POS,Fuel,0
T043516,C1153,2025-12-01 20:22:12.988110,5860.09,debit,Chennai,ATM,Electronics,0
T043517,C1737,2025-11-30 07:19:12.988110,8382.39,credit,Delhi,ATM,Shopping,0
T043518,C0708,2025-08-17 02:13:12.988110,3101.8,credit,Delhi,ATM,Travel,0
T043519,C1884,2026-01-12 01:22:12.988110,1371.46,debit,Delhi,POS,Utilities,1
T043520,C0268,2025-08-31 20:49:12.988110,1177.95,debit,Delhi,POS,Restaurant,0
T043521,C1624,2025-10-15 17:26:12.988110,4327.81,debit,Bangalore,Online,Electronics,0
T043522,C0765,2026-02-09 11:55:12.988110,2465.36,debit,Chennai,POS,Restaurant,0
T043523,C1774,2025-10-04 18:57:12.988110,1910.38,debit,Kolkata,POS,Fuel,0
T043524,C0585,2026-01-12 09:18:12.988110,3700.94,debit,Chennai,ATM,Electronics,0
T043525,C0419,2025-11-26 02:59:12.988110,4064.42,debit,Bangalore,Online,Travel,1
T043526,C0870,2025-12-04 16:04:12.988110,1331.75,debit,Bangalore,ATM,Utilities,0
T043527,C1891,2025-11-27 21:21:12.988110,2376.51,debit,Mumbai,ATM,Fuel,0
T043528,C1185,2025-08-14 12:34:12.988110,6149.88,credit,Mumbai,ATM,Electronics,0
T043529,C1082,2025-11-11 18:26:12.988110,2450.2,debit,Mumbai,Online,Fuel,0
T043530,C0384,2025-10-01 17:04:12.988110,2935.85,debit,Bangalore,POS,Shopping,0
T043531,C1909,2026-01-07 09:28:12.988110,5108.64,debit,Mumbai,Online,Grocery,0
T043532,C0803,2025-10-05 07:01:12.988110,1058.57,debit,Kolkata,POS,Restaurant,0
T043533,C0510,2025-08-20 03:20:12.988110,10079.3,credit,Mumbai,ATM,Fuel,0
T043534,C0430,2025-12-06 10:46:12.988110,2065.47,debit,Kolkata,ATM,Grocery,0
T043535,C1364,2025-08-23 16:54:12.988110,5818.24,debit,Bangalore,Online,Shopping,0
T043536,C0578,2025-11-02 13:58:12.988110,1763.47,debit,Delhi,Mobile Banking,Utilities,0
T043537,C0940,2026-02-05 10:06:12.988110,5222.65,debit,Chennai,POS,Fuel,0
T043538,C1050,2025-09-16 21:52:12.988110,1624.11,debit,Delhi,POS,Fuel,0
T043539,C1834,2025-10-01 17:00:12.988110,6892.62,debit,Delhi,POS,Utilities,0
T043540,C0589,2025-08-16 05:47:12.988110,553.84,credit,Kolkata,Online,Grocery,0
T043541,C0798,2026-01-12 15:57:12.988110,1837.14,credit,Mumbai,Online,Utilities,0
T043542,C0372,2025-11-11 09:36:12.988110,4190.94,credit,Chennai,ATM,Travel,0
T043543,C0928,2025-08-28 14:49:12.988110,5014.54,debit,Mumbai,Online,Grocery,0
T043544,C1060,2025-11-25 11:08:12.988110,743.48,credit,Chennai,POS,Shopping,0
T043545,C1555,2026-01-09 15:39:12.988110,1924.89,debit,Chennai,Online,Grocery,0
T043546,C1814,2025-12-24 12:52:12.988110,536.75,debit,Bangalore,Mobile Banking,Restaurant,0
T043547,C1857,2025-12-06 13:46:12.988110,8989.29,debit,Bangalore,POS,Shopping,0
T043548,C1849,2025-08-24 08:12:12.988110,20570.75,debit,Chennai,Online,Grocery,0
T043549,C1291,2025-09-19 15:49:12.988110,1668.99,debit,Chennai,Mobile Banking,Shopping,0
T043550,C1818,2025-12-24 23:26:12.988110,3299.67,credit,Bangalore,Online,Restaurant,0
T043551,C1456,2025-11-24 11:32:12.988110,3531.43,debit,Chennai,Online,Grocery,0
T043552,C1043,2025-09-09 16:34:12.988110,898.33,debit,Bangalore,POS,Travel,0
T043553,C1363,2025-09-20 16:58:12.988110,5507.26,debit,Hyderabad,ATM,Restaurant,0
T043554,C0140,2025-12-04 07:54:12.988110,3636.43,debit,Chennai,Online,Shopping,0
T043555,C0067,2025-12-17 23:19:12.988110,3606.22,debit,Delhi,Online,Electronics,0
T043556,C1015,2026-01-26 14:29:12.988110,301.84,debit,Delhi,POS,Shopping,0
T043557,C1848,2025-11-05 16:29:12.988110,416.47,credit,Hyderabad,Mobile Banking,Restaurant,0
T043558,C1554,2026-01-22 11:40:12.988110,16661.81,credit,Kolkata,Online,Travel,0
T043559,C1393,2025-08-30 14:50:12.988110,14043.01,debit,Hyderabad,POS,Electronics,0
T043560,C0261,2025-08-30 10:16:12.988110,91.98,debit,Kolkata,ATM,Restaurant,0
T043561,C1648,2025-08-20 20:01:12.988110,3887.64,credit,Kolkata,Online,Grocery,0
T043562,C1944,2026-01-22 05:26:12.988110,335.24,credit,Kolkata,Mobile Banking,Utilities,0
T043563,C0974,2025-09-29 14:33:12.988110,7878.74,debit,Mumbai,Mobile Banking,Electronics,0
T043564,C0627,2025-11-09 10:30:12.988110,252.55,debit,Bangalore,Mobile Banking,Restaurant,0
T043565,C1702,2025-11-03 02:34:12.988110,3984.91,debit,Mumbai,Online,Utilities,1
T043566,C0579,2026-01-25 17:47:12.988110,4828.33,debit,Delhi,POS,Grocery,0
T043567,C1791,2025-09-13 22:30:12.988110,504.94,credit,Chennai,POS,Utilities,0
T043568,C1606,2025-09-18 14:20:12.988110,4511.59,debit,Bangalore,ATM,Travel,0
T043569,C1996,2025-11-05 21:21:12.988110,14208.84,debit,Hyderabad,ATM,Utilities,0
T043570,C1844,2025-12-26 00:37:12.988110,512.06,debit,Kolkata,Mobile Banking,Grocery,1
T043571,C1022,2025-10-20 10:13:12.988110,5770.64,credit,Hyderabad,POS,Utilities,0
T043572,C1227,2026-02-07 06:30:12.988110,1582.14,debit,Chennai,Mobile Banking,Travel,0
T043573,C0639,2025-10-07 09:04:12.988110,1598.38,credit,Hyderabad,Mobile Banking,Utilities,0
T043574,C1959,2026-02-01 22:03:12.988110,3927.69,debit,Delhi,POS,Travel,0
T043575,C1979,2025-12-07 07:15:12.988110,13144.55,debit,Hyderabad,Mobile Banking,Travel,0
T043576,C0410,2025-12-04 02:08:12.988110,1311.52,debit,Hyderabad,POS,Grocery,1
T043577,C0833,2026-01-14 06:52:12.988110,25053.61,debit,Hyderabad,Mobile Banking,Restaurant,0
T043578,C1104,2025-12-20 07:32:12.988110,479.54,credit,Delhi,ATM,Restaurant,0
T043579,C1712,2025-10-15 22:50:12.988110,14081.99,credit,Mumbai,Mobile Banking,Restaurant,0
T043580,C0113,2025-09-05 01:02:12.988110,90.03,debit,Chennai,Online,Fuel,1
T043581,C0623,2025-10-11 08:31:12.988110,884.74,debit,Delhi,POS,Grocery,0
T043582,C0821,2025-08-17 15:44:12.988110,18729.61,debit,Bangalore,ATM,Electronics,0
T043583,C1161,2025-10-19 14:24:12.988110,1547.05,debit,Kolkata,POS,Grocery,0
T043584,C1669,2025-09-03 13:49:12.988110,35.64,credit,Delhi,ATM,Restaurant,0
T043585,C1908,2025-10-10 05:43:12.988110,10816.98,credit,Mumbai,ATM,Restaurant,0
